"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"China","2005","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","633810000","9,10"
"China","2005","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","562120000","9,10,11"
"China","2005","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","745440000","9,10"
"China","2004","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","1299880000","9,10"
"China","2004","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","669760000","9,10"
"China","2004","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","630120000","9,10"
"China","2004","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","542830000","9,10,11"
"China","2004","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","757050000","9,10"
"China","2003","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","1292270000","9,10"
"China","2003","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","665560000","9,10"
"China","2003","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","626710000","9,10"
"China","2003","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","523760000","9,10,11"
"China","2003","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","768510000","9,10"
"China","2002","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","1284530000","9,10"
"China","2002","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","661150000","9,10"
"China","2002","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","623380000","9,10"
"China","2002","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","502120000","9,10,11"
"China","2002","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","782410000","9,10"
"China","2001","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","1276270000","9,10"
"China","2001","Total","Male","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","656720000","9,10"
"China","2001","Total","Female","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","619550000","9,10"
"China","2001","Urban","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","480640000","9,10,11"
"China","2001","Rural","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2011","795630000","9,10"
"Democratic People's Republic of Korea","2008","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","24052231",""
"Democratic People's Republic of Korea","2008","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2009","11721838",""
"Democratic People's Republic of Korea","2008","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2009","12330393",""
"Democratic People's Republic of Korea","2004","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2005","23612000",""
"Democratic People's Republic of Korea","2003","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2005","23464000",""
"Democratic People's Republic of Korea","2002","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2005","23313000",""
"Democratic People's Republic of Korea","2001","Total","Both Sexes","Estimate - de facto","Final figure, incomplete/questionable reliability","2005","23149000",""
"Denmark","2021","Total","Both Sexes","Estimate - de jure","Final figure, complete","2021","5850189","2,14"
"Denmark","2021","Total","Both Sexes","Estimate - de jure","Final figure, complete","2022","5840045","2,14"
"Denmark","2021","Total","Male","Estimate - de jure","Final figure, complete","2022","2904857","2,14"
"Denmark","2021","Total","Male","Estimate - de jure","Final figure, complete","2021","2910605","2,14"
"Denmark","2021","Total","Female","Estimate - de jure","Final figure, complete","2021","2939584","2,14"
"Denmark","2021","Total","Female","Estimate - de jure","Final figure, complete","2022","2935188","2,14"
"Denmark","2020","Total","Both Sexes","Estimate - de jure","Final figure, complete","2020","5825337","2,14"
"Denmark","2020","Total","Both Sexes","Estimate - de jure","Final figure, complete","2021","5822763","2,14"
"Denmark","2020","Total","Male","Estimate - de jure","Final figure, complete","2021","2896918","2,14"
"Denmark","2020","Total","Male","Estimate - de jure","Final figure, complete","2020","2897656","2,14"
"Denmark","2020","Total","Female","Estimate - de jure","Final figure, complete","2020","2927681","2,14"
"Denmark","2020","Total","Female","Estimate - de jure","Final figure, complete","2021","2925845","2,14"
"Denmark","2019","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","5814461","2,14"
"Denmark","2019","Total","Both Sexes","Estimate - de jure","Final figure, complete","2020","5806081","2,14"
"Denmark","2019","Total","Male","Estimate - de jure","Final figure, complete","2020","2889073","2,14"
"Denmark","2019","Total","Male","Estimate - de jure","Final figure, complete","2019","2893956","2,14"
"Denmark","2019","Total","Female","Estimate - de jure","Final figure, complete","2019","2920505","2,14"
"Denmark","2019","Total","Female","Estimate - de jure","Final figure, complete","2020","2917008","2,14"
"Denmark","2018","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","5789957","2,14"
"Denmark","2018","Total","Both Sexes","Estimate - de jure","Final figure, complete","2019","5781190","2,14"
"Denmark","2018","Total","Male","Estimate - de jure","Final figure, complete","2019","2876473","2,14"
"Denmark","2018","Total","Male","Estimate - de jure","Final figure, complete","2018","2881620","2,14"
"Denmark","2018","Total","Female","Estimate - de jure","Final figure, complete","2018","2908337","2,14"
"Denmark","2018","Total","Female","Estimate - de jure","Final figure, complete","2019","2904717","2,14"
"Denmark","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","5760694","2,14"
"Denmark","2017","Total","Male","Estimate - de jure","Final figure, complete","2017","2866952","2,14"
"Denmark","2017","Total","Female","Estimate - de jure","Final figure, complete","2017","2893742","2,14"
"Denmark","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","5724456","2,14"
"Denmark","2016","Total","Male","Estimate - de jure","Final figure, complete","2016","2848030","2,14"
"Denmark","2016","Total","Female","Estimate - de jure","Final figure, complete","2016","2876426","2,14"
"Denmark","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","5678348","2,14"
"Denmark","2015","Total","Male","Estimate - de jure","Final figure, complete","2015","2822535","2,14"
"Denmark","2015","Total","Female","Estimate - de jure","Final figure, complete","2015","2855813","2,14"
"Denmark","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","5639719","2,14"
"Denmark","2014","Total","Male","Estimate - de jure","Final figure, complete","2014","2799895","2,14"
"Denmark","2014","Total","Female","Estimate - de jure","Final figure, complete","2014","2839824","2,14"
"Denmark","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5608784","2,14"
"Denmark","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","5602628","2,14"
"Denmark","2013","Total","Male","Estimate - de jure","Final figure, complete","2013","2782661","2,14"
"Denmark","2013","Total","Male","Estimate - de jure","Final figure, complete","2013","2778852","2,14"
"Denmark","2013","Total","Female","Estimate - de jure","Final figure, complete","2013","2826123","2,14"
"Denmark","2013","Total","Female","Estimate - de jure","Final figure, complete","2013","2823776","2,14"
"Denmark","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","5580516","2,14"
"Denmark","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","5587085","2,14"
"Denmark","2012","Total","Male","Estimate - de jure","Final figure, complete","2012","2771208","2,14"
"Denmark","2012","Total","Male","Estimate - de jure","Final figure, complete","2012","2766776","2,14"
"Denmark","2012","Total","Female","Estimate - de jure","Final figure, complete","2012","2813740","2,14"
"Denmark","2012","Total","Female","Estimate - de jure","Final figure, complete","2012","2815877","2,14"
"Denmark","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2015","5560628","2,14"
"Denmark","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2011","5566856","2,14"
"Denmark","2011","Total","Male","Census - de jure - complete tabulation","Final figure, complete","2015","2756582","2,14"
"Denmark","2011","Total","Male","Estimate - de jure","Final figure, complete","2011","2760140","2,14"
"Denmark","2011","Total","Female","Census - de jure - complete tabulation","Final figure, complete","2015","2804046","2,14"
"Denmark","2011","Total","Female","Estimate - de jure","Final figure, complete","2011","2806716","2,14"
"Denmark","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2011","5545039","2,14"
"Denmark","2010","Total","Male","Estimate - de jure","Final figure, complete","2011","2748439","2,14"
"Denmark","2010","Total","Female","Estimate - de jure","Final figure, complete","2011","2796600","2,14"
"Denmark","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2009","5519441","2,14"
